ID_RETRO,ID_FANGRAPHS,LAST_NAME,GIVEN_NAME
roges001,1011138,Rogers,Stephen Douglas
roget001,13449,Rogers,Taylor Allen
roget101,1011139,Rogers,Thomas Andrew
roggc101,1011140,Rogge,Francis Clinton
roggg101,1011141,Roggenburk,Garry Earl
rogom101,1011142,Rogodzinski,Michael George
rogos101,1011143,Rogovin,Saul Walter
rohdd001,1011144,Rohde,David Grant
roheg101,1011145,Rohe,George Anthony
rohlr001,2621,Rohlinger,Ryan Lee
rohnd001,1011146,Rohn,Daniel Jay
rohrb101,1011147,Rohr,William Joseph
rohrl101,1011148,Rohr,Leslie Norvin
rohrd001,1011149,Rohrmeier,Daniel
rohwr101,1011150,Rohwer,Ray
roigt101,1011151,Roig,Anton Ambrose
rojac101,1011152,Rojas,Octavio Victor
rojam001,1011153,Rojas,Melquiades
rojam002,7802,Rojas,Miguel Elias
rojam101,1011154,Rojas,Minervino Alejandro
rojes101,1011155,Rojek,Stanley Andrew
rolaj101,1011156,Roland,James Ivan
roles001,970,Rolen,Scott Bruce
rolfr101,1011157,Rolfe,Robert Abial
rolin001,1011158,Rolison,Nathan Mardis
rollr102,1011160,Rolling,Raymond Copeland
rollr103,1011161,Rollings,William Russell
rolld002,11928,Rollins,David Dwane
rollj001,971,Rollins,James Calvin
rollr101,1011162,Rollins,Richard John
rollw101,1011159,Rollinson,William
rolld001,1222,Rolls,Damian Michael
romaj003,5552,Romak,James Robert
romab101,1011163,Roman,William Anthony
romaj001,1011166,Roman,Jose Rafael
romar001,1011168,Romanick,Ronald James
romaj002,1278,Romano,Jason Anthony
romaj102,1011164,Romano,James King
romaj101,1011165,Romano,John Anthony
romam001,1011167,Romano,Michael Desport
romas001,13690,Romano,Salvatore J.
romat001,1011169,Romano,Thomas Michael
rombd101,1011170,Romberger,Allen Isaiah
romea001,3129,Romero,Alexander Rafael
romed001,2756,Romero,Davis Javier
romee001,1011171,Romero,Edgardo Ralph
romee002,4001,Romero,Enny Manuel
NULL,15885,Romero,Fernando Ernesto
romej001,754,Romero,Juan Carlos
romem001,1804,Romero,Armando
romen001,5063,Romero,Niuman Jose
romer001,1011172,Romero,Ramon
romer002,3403,Romero,Ricardo
romes001,11746,Romero,Stefen Daniel
romia001,1159,Romine,Andrew James
romia002,5491,Romine,Austin Allen
romik001,1011173,Romine,Kevin Andrew
romme101,1011174,Rommel,Edwin Americus
romoe101,1011175,Romo,Enrique
romos001,9817,Romo,Sergio Francisco
romov101,1011177,Romo,Vicente
romoj101,1011176,Romonosky,John
ronam001,1011178,Ronan,Edward Marcus
rondh101,1011179,Rondeau,Henri Joseph
rondb001,5766,Rondon,Bruce
rondg101,1011180,Rondon,Gilberto
rondh001,2391,Rondon,Hector Luis
rondj001,5791,Rondon,Jorge Leonardo
rondj002,14140,Rondon,Jose Gregorio
ronem001,1670,Roney,Matthew Stephen
roofg101,1011181,Roof,Eugene Lawrence
roofp101,1011182,Roof,Phillip Anthony
rookj101,1011183,Rooker,James Phillip
rookg101,1011184,Rooks,George Brinton McClellan
roomr001,1011185,Roomes,Rolando Audley
roonf101,1011186,Rooney,Frank
roonp101,1011187,Rooney,Patrick Eugene
rootc101,1011188,Root,Charles Henry
ropej001,1011189,Roper,John Christopher
roquj101,1011190,Roque,Jorge
roqur001,1011191,Roque,Rafael Antonio
rosac001,8529,Rosa,Carlos
rosaj001,1011192,Rosado,Jose Antonio
rosal101,1011193,Rosado,Luis
rosaa001,9682,Rosales,Adam Marcos
rosal001,5618,Rosales,Leonel
rosab101,1011194,Rosar,Warren Vincent
rosaa002,7125,Rosario,Alberto
rosaa003,15518,Rosario,German Amed
rosae001,12155,Rosario,Eddie Manuel
rosaj101,1011195,Rosario,Angel Ramon
rosam001,1011196,Rosario,Melvin Gregorio
rosar002,14508,Rosario,Randy Miguel
rosar001,1747,Rosario,Rodrigo
rosas001,1525,Rosario,Sandy
rosas101,1011197,Rosario,Santiago
rosav001,1011198,Rosario,Victor Manuel
rosaw001,8002,Rosario,Wilin Arismendy
roseb001,1011200,Rose,Robert Richard
roseb002,1011201,Rose,Brian Leonard
rosec102,1011203,Rose,Charles Alfred
rosed102,1011204,Rose,Donald Gary
rosem001,2278,Rose,Michael John-Ferrero
rosep001,1011217,Rose,Peter Edward
rosep002,1011218,Rose,Peter Edward
rosej101,1011199,Roseboro,John Junior
rosez101,1011202,Rosebraugh,Eli Ethelbert
roseb102,1011205,Roselli,Robert Edward
rosed101,1011206,Rosello,David
rosec101,1011207,Roseman,James John
rosea101,1011208,Rosen,Albert Leonard
roseg101,1011209,Rosen,Goodwin George
roseb003,7183,Rosenberg,Brian James
roseh101,1011210,Rosenberg,Harry
rosel102,1011212,Rosenberg,Louis
roses001,1011215,Rosenberg,Steven Allen
rosem101,1011213,Rosenfeld,Max
rosel101,1011211,Rosenthal,Lawrence John
roses102,1011214,Rosenthal,Simon
roset001,10745,Rosenthal,Trevor Jordan
rosew001,1011216,Rosenthal,Wayne Scott
roseb101,1011219,Roser,John William Joseph
roses101,1011220,Roser,Emerson Corey
rosis001,10606,Rosin,Seth Daniel
roskj001,1011221,Roskos,John Edward
rossb101,1011222,Ross,Floyd Robert
rossb102,1011224,Ross,Lee Ravon
rossb103,1011223,Ross,Chester Franklin
rossc103,1011225,Ross,Chester James
rossc102,1011226,Ross,Clifford David
rossc001,1760,Ross,Cody Joseph
rossd001,1551,Ross,David Wade
rossd101,1011227,Ross,Donald Raymond
rosse101,1011229,Ross,Ernest Bertram
rossg102,1011230,Ross,Gary Douglas
rossg101,1011231,Ross,George Sidney
rossj002,12972,Ross,Joseph Andrew
rossm001,1011233,Ross,Mark Joseph
rossr002,6819,Ross,Robert Charles
rosst001,7872,Ross,Tyson William
rossz001,9419,Rosscup,Zachary M.
rossj001,1011228,Rosselli,Joseph Donald
rossj101,1011232,Rossi,Joseph Anthony
rossc101,1011234,Rossman,Claud
rossf101,1011235,Rosso,Francis James
rossr001,1011236,Rossy,Elam Jose
rotbm101,1011237,Rotblatt,Marvin
rothb102,1011238,Roth,Robert Frank
rothf101,1011242,Roth,Francis Charles
rothm001,13736,Roth,Michael Thomas
rothb103,1011240,Rothel,Robert Burton
rothb101,1011239,Rothermel,Edward Hill
rothj102,1011241,Rothfuss,John Albert
rothc101,1011243,Rothgeb,Claude James
rothj101,1011244,Rothrock,Jack Houston
rothl101,1011245,Rothschild,Lawrence Lee
rottv001,5202,Rottino,Vincent Antonio
roung101,1011246,Rounsaville,Virle Gene
rousm001,1893,Rouse,Michael Gregory
rouse101,1011247,Roush,Edd J.
routp101,1011248,Routcliffe,Philip John
rowad101,1011249,Rowan,David
rowaj101,1011250,Rowan,John Albert
rowaa001,254,Rowand,Aaron Ryan
rowdw001,1011251,Rowdon,Wade Lee
rowed102,1011252,Rowe,David Elwood
rowed101,1011253,Rowe,Donald Howard
roweh101,1011254,Rowe,Harland Stimson
rowej101,1011255,Rowe,John Charles
rowek101,1011256,Rowe,Kenneth Darrell
rowes101,1011259,Rowe,Lynwood Thomas
roweb101,1011257,Rowell,Carvel William
roweb001,10983,Rowen,Benjamin Ramon
rowee101,1011258,Rowen,W. Edward
rowlc101,1011260,Rowland,Charlie Leland
rowlm101,1011261,Rowland,Michael Evan
rowlr001,1011262,Rowland,Richard Garnet
rowlr002,3245,Rowland-Smith,Ryan Benjamin
rowlc001,18820,Rowley,Christopher Ryan
roxbj101,1011263,Roxburgh,James Henry
roy-c101,1011264,Roy,Robert Charles
roy-e101,1011265,Roy,Emil Arthur
roy-j101,1011267,Roy,Jean-Pierre
roy-l101,1011268,Roy,Luther Franklin
roy-n101,1011269,Roy,Norman Brooks
royes001,1011266,Royer,Stanley Dean
roysj001,1011270,Royster,Jeron Kennis
roysw101,1011271,Royster,Willie Arthur
rozed101,1011272,Rozek,Richard Louis
rozed001,1011273,Rozema,David Scott
roznv101,1011274,Roznovsky,Victor Joseph
rua-r001,12409,Rua,Ryan Anthony
ruanw001,1622,Ruan,Wilkin Chal
rubea101,1011275,Rubeling,Albert William
rubes101,1011276,Ruberto,John Edward
rubij101,1011277,Rubio,Jorge Jesus
rubla101,1011278,Ruble,William Arthur
rucid001,12499,Rucinski,Andrew James
ruckd001,1011279,Rucker,David Michael
ruckj101,1011280,Rucker,John Joel
ruckn101,1011281,Rucker,George Napoleon
ruddj101,1011282,Rudderham,John Edmund
rudij101,1011283,Rudi,Joseph Oden
rudod101,1011284,Rudolph,Richard
rudod103,1011285,Rudolph,Frederick Donald
rudod102,1011286,Rudolph,John Herman
rudoe101,1011287,Rudolph,Ernest William
rudok101,1011288,Rudolph,Kenneth Victor
ruebm001,1011289,Ruebel,Matthew Alexander
ruelm101,1011290,Ruel,Herold Dominic
ruetk001,1128,Rueter,Kirk Wesley
ruetd101,1011291,Ruether,Walter Henry
ruf-d001,9929,Ruf,Darin Cortland
rufer101,1011292,Rufer,Rudolph Joseph
ruffs001,1011293,Ruffcorn,Scott Patrick
ruffb001,1011294,Ruffin,Bruce Wayne
ruffc001,11745,Ruffin,Chance Kraig
ruffj001,1011295,Ruffin,Johnny Renando
ruffr101,1011296,Ruffing,Charles Herbert
ruggj001,7620,Ruggiano,Justin Marshall
ruhlv001,1011297,Ruhle,Vernon Gerald
ruizc001,2579,Ruiz,Carlos Joaquin
ruizc101,1011299,Ruiz,Manuel
ruizc102,1011298,Ruiz,Giraldo
ruizj001,14552,Ruiz,Jose Rafael
ruizr001,2761,Ruiz,Randy Radames
ruizr002,14103,Ruiz,Rio Noble
rullj101,1011300,Rullo,Joseph Vincent
rumbn001,14867,Rumbelow,Nicholas Bruno
rumlw101,1011301,Rumler,William George
rundr001,2760,Rundles,Richard Lambert
rungp001,1011302,Runge,Paul William
runnt001,1011304,Runnells,Thomas William
runnp101,1011303,Runnels,James Edward
runys001,1011305,Runyan,Sean David
runzd001,4080,Runzler,Daniel Joseph
rupej001,7206,Rupe,Joshua Matthew
ruper001,1223,Rupe,Ryan Kittman
ruppc001,11146,Rupp,Cameron Arthur
ruscg001,707,Rusch,Glendon James
rusha101,1011306,Rush,Jesse Howard
rushb101,1011307,Rush,Robert Ransom
rushj001,1623,Rushford,James Thomas
rusia101,1011308,Rusie,Amos Wilson
rusic001,9895,Rusin,Christopher Patrick
rusks001,1011309,Ruskin,Scott Drew
russj104,1011323,Russ,John
russa001,7334,Russell,Adam William
russa002,14106,Russell,Addison Wayne
russa101,1011310,Russell,Allen
russb001,1011311,Russell,William Ellis
russh101,1011312,Russell,Harvey Holmes
russj103,1011313,Russell,Jack Erwin
russj003,4089,Russell,James Clayton
russj001,1011314,Russell,Jeffrey Lee
russj102,1011315,Russell,James William
russj101,1011316,Russell,John Albert
russj002,1011317,Russell,John William
russl101,1011318,Russell,Clarence Dickson
russl102,1011319,Russell,Lloyd Opal
russp101,1011320,Russell,Paul A.
russr102,1011321,Russell,Ewell Albert
russr101,1011322,Russell,Glen David
russk001,3630,Russo,Kevin Alexander
russm101,1011324,Russo,Marius Ugo
rustd101,1011325,Rusteck,Richard Frank
ruszh101,1011326,Ruszkowski,Henry Alexander
ruthb101,1011327,Ruth,George Herman
ruthj102,1011328,Rutherford,James Hollis
ruthj101,1011329,Rutherford,John William
ruthd001,1011330,Ruthven,Richard David
rutlj001,11167,Rutledge,Joshua Alan
rutnm101,1011331,Rutner,Milton
ryalm001,1011332,Ryal,Mark Dwayne
ryalr001,9698,Ryal,Rusty Allen
ryanb001,168,Ryan,Robert Victor
ryanb101,1011333,Ryan,John Collins
ryanb002,6073,Ryan,Brendan Wood
ryanb102,1011334,Ryan,John Budd
ryanc102,1011335,Ryan,Cornelius Joseph
ryanc101,1011336,Ryan,Daniel R.
ryand001,2312,Ryan,Dusty Mitchell
ryanj103,1011337,Ryan,John Bernard
ryanj102,1011338,Ryan,Jack
ryanj104,1011339,Ryan,John Francis
ryanj001,1011340,Ryan,Jason Paul
ryanj105,1011341,Ryan,James P.
ryanj101,1011343,Ryan,John A.
ryanj106,1011342,Ryan,John Joseph
ryank001,1011345,Ryan,Kenneth Frederick
ryank002,11753,Ryan,Kyle
ryanm102,1011346,Ryan,Michael Patrick
ryanm101,1011347,Ryan,Michael James
ryanm001,1643,Ryan,Michael Sean
ryann001,1011348,Ryan,Lynn Nolan
ryanr001,1011350,Ryan,Robert James
ryanr101,1011349,Ryan,Wilfred Patrick Dolan
rybam101,1011351,Ryba,Dominic Joseph
rydet101,1011352,Ryder,Thomas
rye-g101,1011353,Rye,Eugene Rudolph
ryerg101,1011354,Ryerson,Gary Lawrence
ryu-h001,14444,Ryu,Hyun-Jin
ryu-j001,8228,Ryu,Jae Kuk
rzepm001,6612,Rzepczynski,Marc Walter
saark001,1516,Saarloos,Kirk Craig
sabac001,404,Sabathia,Carsten Charles
sabee001,1517,Sabel,Erik Douglas
sabeb001,1011355,Saberhagen,Bret William
saboa101,1011356,Sabo,Alexander
saboc001,1011357,Sabo,Christopher Andrew
saccm001,5938,Saccomanno,Mark Edison
sackf101,1011358,Sacka,Frank
sackb001,1011359,Sackinsky,Brian Walter
sader101,1011360,Sadecki,Raymond Michael
sadem101,1011361,Sadek,Michael George
sadlb001,6235,Sadler,William Henry
sadlc001,1568,Sadler,William Carl
sadlc002,11209,Sadler,Casey Scott
sadld001,627,Sadler,Donnie Lamont
sadlr001,2914,Sadler,Raymond Lee
sadob101,1011362,Sadowski,Robert Frank
sadob102,1011363,Sadowski,Robert
sadoe101,1011364,Sadowski,Edward Roman
sadoj101,1011365,Sadowski,James Michael
sador001,5916,Sadowski,Ryan Keith
sadot101,1011366,Sadowski,Theodore
NULL,13483,Sadzeck,Connor William
saenc001,1913,Saenz,Christopher Andrew
saeno001,937,Saenz,Olmedo
safft101,1011367,Saffell,Thomas Judson
sageh101,1011368,Sage,Harry
sagea001,1011369,Sager,Anthony Joseph
sagep101,1011370,Sager,Samuel B.
sagmm001,1011371,Sagmoen,Marc Richard
saiev101,1011372,Saier,Victor Sylvester
sainj101,1011373,Sain,John Franklin
saipm001,1011374,Saipe,Michael Eric
saitt001,6021,Saito,Takashi
sakal001,1011375,Sakata,Lenn Haruki
salat001,10807,Saladino,Tyler Artolo
salaf001,4971,Salas,Noel Fernando
salaj001,2533,Salas,Juan
salam002,2432,Salas,Marino
salam001,1011376,Salas,Mark Bruce
salaa001,1011377,Salazar,Argenis Antonio
salad001,5867,Salazar,Daniel Dariel
salaj002,4507,Salazar,Jeffrey Dewan
salal001,1011378,Salazar,Luis Ernesto
salao001,495,Salazar,Oscar Enrique
salec001,10603,Sale,Christopher
salef101,1011379,Sale,Frederick Link
salee101,1011380,Sales,Edward A.
salih101,1011382,Salisbury,Henry Houston
salis101,1011381,Salisbury,William Ansil
salkb101,1011383,Salkeld,William Franklin
salkr001,1011384,Salkeld,Roger William
salls101,1011385,Sallee,Harry Franklin
salmb001,2625,Salmon,Bradley Keith
salmc101,1011386,Salmon,Rutherford Eduardo
salmr101,1011387,Salmon,Roger Elliott
salmt001,32,Salmon,Timothy James
saloa001,7536,Salome,Angel Isaac
saltj001,5557,Saltalamacchia,Jarrod Scott
saltj101,1011388,Saltzgaver,Otto Hamlin
salvg101,1011389,Salve,Augustus William
salvj101,1011390,Salveson,John Theodore
salvm101,1011391,Salvo,Manuel
samaj001,3254,Samardzija,Jeffrey Alan
sambj001,1011392,Sambito,Joseph Charles
samce101,1011393,Samcoff,Edward William
samfr101,1011394,Samford,Ronald Edward
sammc001,8243,Sammons,Clint Joseph
sampb002,1011395,Sampen,William Albert
sampb001,1011396,Sample,William Amos
sampa001,13339,Sampson,Adrian David
sampb003,1011397,Sampson,Benjamin Damon
sampc001,2651,Sampson,Christopher Keith
sampk001,10039,Sampson,Keyvius N.
samua101,1011398,Samuel,Amado Ruperto
samuj001,1011400,Samuel,Juan Milton
samui101,1011402,Samuels,Samuel Earle
samuj101,1011399,Samuels,Joseph Jonas
samur001,1011401,Samuels,Roger Howard
sanaa001,5350,Sanabia,Alejandro
sancb001,2739,Sanches,Brian Lee
sanca006,11490,Sanchez,Aaron Jacob
sanca007,11338,Sanchez,Adrian Arturo
sanca001,1011404,Sanchez,Alejandro
sanca003,708,Sanchez,Alexis
sanca002,1011405,Sanchez,Alex Anthony
sanca005,3492,Sanchez,Angel Luis
sanca008,11776,Sanchez,Angel Luis
sanca004,3284,Sanchez,Anibal Alejandro
sancc001,11602,Sanchez,Yolmer Carlos
sancc101,1011406,Sanchez,Celerino
sancd001,1518,Sanchez,Duaner
sance001,2966,Sanchez,Eduardo Nazareth
sancf002,1822,Sanchez,Felix Antonio
sancf001,1624,Sanchez,Frederick Philip
sancg001,3361,Sanchez,Gabriel
sancg002,11442,Sanchez,Gary
sanch002,10289,Sanchez,Hector Enrique
sanch001,4303,Sanchez,Humberto A.
sanci001,1011407,Sanchez,Israel
sancj001,1476,Sanchez,Jesus Paulino
sancj002,7507,Sanchez,Jonathan Omar
sancl001,1011408,Sanchez,Luis Mercedes Escoba
sanco001,1011409,Sanchez,Orlando
sancr101,1011410,Sanchez,Raul Guadalupe
sancr001,213,Sanchez,Rey Francisco
sancr002,4170,Sanchez,Romulo Ignacio
sanct001,6178,Sanchez,Jorge Anthony
sandh101,1011425,Sand,John Henry
sanbg101,1011403,Sandberg,Gustave E.
sandj001,1224,Sandberg,Jared Lawrence
sandr001,1011411,Sandberg,Ryne Dee
sanda001,1011412,Sanders,Anthony Marcus
sandb101,1011413,Sanders,Alexander Bennett
sandd002,1693,Sanders,David Andrew
sandd101,1011414,Sanders,Dee Wilman
sandd001,1011415,Sanders,Deion Luwynn
sandj101,1011416,Sanders,John Frank
sandk101,1011417,Sanders,Kenneth George
sandr102,1011418,Sanders,Raymond Floyd
sandr002,1129,Sanders,Reginald Laverne
sandr103,1011419,Sanders,Reginald Jerome
sandr101,1011421,Sanders,Roy Lee
sandr104,1011420,Sanders,Roy Garvin
sands002,1011423,Sanders,Scott Gerald
sandw101,1011424,Sanders,Warren Williams
sands001,1011422,Sanderson,Scott Douglas
sandm101,1011426,Sandlock,Michael Joseph
sandd003,2344,Sandoval,Danny E.
sandf001,6863,Sandoval,Freddy Carol
sandp001,5409,Sandoval,Pablo Emilio
sandc101,1011427,Sands,Charles Duane
sandj002,4016,Sands,Gerald Robert
sandt101,1011428,Sandt,Thomas James
sanfc001,1011429,Sanford,Chance Steven
sanff101,1011430,Sanford,John Frederick
sanfj102,1011431,Sanford,John Doward
sanfj101,1011432,Sanford,John Stanley
sanfm001,1011433,Sanford,Meredith Leroy
sangm101,1011434,Sanguillen,Manuel de Jesus
sanie101,1011435,Sanicki,Edward Robert
sania001,5436,Sanit,Amauri
sankb101,1011436,Sankey,Benjamin Turner
sanom001,12164,Sano,Miguel Angel
santa001,1011437,Santana,Andres Confesor
santc002,2396,Santana,Carlos
santd001,10322,Santana,Daniel Ernesto
NULL,17878,Santana,Dennis Anfernee
santd002,10348,Santana,Domingo Alberto
sante002,17355,Santana,Edgar
sante001,3200,Santana,Ervin Ramon
santj003,755,Santana,Johan Alexander
santj001,496,Santana,Julio Franklin
santm001,1011439,Santana,Marino
santp001,1011440,Santana,Pedro
santr001,1011441,Santana,Rafael Francisco
santa003,14551,Santander,Anthony Roger
santf001,1011438,Santangelo,Frank-Paul
santb001,1130,Santiago,Benito
santh001,4026,Santiago,Hector Felipe
santj002,972,Santiago,Jose Rafael
santj102,1011442,Santiago,Jose Guillermo
santj101,1011443,Santiago,Jose Rafael
santr002,1417,Santiago,Ramon DeJesus
santr102,1011447,Santo,Ronald Edward
santr101,1011446,Santo Domingo,Rafael
santa101,1011444,Santorini,Alan Joel
santa002,214,Santos,Angel Ramon
santc001,2657,Santos,Chad Roque
santf002,1742,Santos,Francisco Alejandro
santl001,15006,Santos,Luis Gustavo
santo001,3583,Santos,Omir
sants001,4734,Santos,Sergio Jose
santv001,446,Santos,Victor Irving
santn001,1011445,Santovenia,Nelson Gil
sante101,1011448,Santry,Edward
sappd001,6898,Sappelt,David J.
sardl001,13153,Sardinas,Luis Alexander
sardb001,3585,Sardinha,Bronson Kiheimahanaomauiakeo
sardd001,353,Sardinha,Dane Kealoha
sarfd001,2174,Sarfate,Dennis Scott
sargj101,1011449,Sargent,Joseph Alexander
sarmm101,1011450,Sarmiento,Manuel Eduardo
sarnb101,1011451,Sarni,William Florine
sasak001,1098,Sasaki,Kazuhiro
sassm001,1011452,Sasser,Mack Daniel
sassr001,1011453,Sasser,Robert Doffell
satij001,6788,Satin,Joshua Blake
satrt101,1011454,Satriano,Thomas Victor Nicholas
satul001,1011455,Saturria,Luis Arturo
saucf101,1011456,Saucier,Francis Field
sauck101,1011457,Saucier,Kevin Andrew
sauee101,1011458,Sauer,Edward
saueh101,1011459,Sauer,Henry John
saues001,1007,Sauerbeck,Scott William
saund101,1011460,Saunders,Dennis James
saund001,1011461,Saunders,Douglas Long
saunj001,4366,Saunders,Joseph Francis
saunm001,9981,Saunders,Michael Edward Brett
saunr101,1011462,Saunders,Russell Collier
saunt001,1011463,Saunders,Anthony Scott
saupw001,13211,Saupold,Warwick Anthony
sauta101,1011464,Sauter,Albert Charles
sauvr001,1011465,Sauveur,Richard Daniel
savab101,1011466,Savage,John Robert
savad101,1011467,Savage,Donald Anthony
savaj001,1011468,Savage,John Joseph
savaj101,1011469,Savage,James Harold
savat101,1011470,Savage,Theodore Edmund
saveb101,1011471,Saverine,Robert Paul
savej001,2835,Savery,Joseph Cain
savid101,1011472,Savidge,Donald Snyder
savir101,1011473,Savidge,Ralph Austin
savrm101,1011474,Savransky,Morris
sawac101,1011475,Sawatski,Carl Ernest
sawyc101,1011476,Sawyer,Carl Everett
sawyr101,1011477,Sawyer,Richard Clyde
sawyw101,1011478,Sawyer,Willard Newton
sax-d001,1011479,Sax,David John
sax-o101,1011480,Sax,Erik Oliver
sax-s001,1011481,Sax,Stephen Louis
say-j101,1011482,Say,James I.
say-l101,1011484,Say,Louis I.
saylb101,1011483,Sayles,William Nisbeth
saylp101,1011485,Saylor,Philip Andrew
sborj001,2271,Sborz,John James
scahr001,9286,Scahill,Robert Joseph
scalj102,1011486,Scala,Gerard Michael
scalb001,2673,Scales,Bobby Leon
scalj101,1011487,Scalzi,John Anthony
scals101,1011488,Scalzi,Frank John
scanb001,1011489,Scanlan,Robert Guy
scand101,1011490,Scanlan,William Dennis
scanf101,1011491,Scanlan,Frank Aloysius
scanm101,1011492,Scanlan,Mortimer J.
scanp103,1011493,Scanlon,Patrick J.
scanp102,1011494,Scanlon,James Patrick
scanp101,1011495,Scantlebury,Patricio Athelstan
scarr101,1011497,Scarbery,Randy James
scarr102,1011496,Scarborough,Ray Wilson
scarm101,1011498,Scarce,Guerrant McCurdy
scarr103,1011499,Scarritt,Stephen Russell Mallory
scarl101,1011500,Scarsella,Leslie George
scars001,1011501,Scarsone,Steven Wayne
schap101,1011502,Schaal,Paul
schaa101,1011503,Schacht,Alexander
schas101,1011505,Schacht,Sidney
schah103,1011504,Schacker,Harold
schag101,1011506,Schaefer,William Herman
schaj001,1011508,Schaefer,Jeffrey Scott
schah102,1011507,Schaeffer,Harry Edward
scham101,1011509,Schaeffer,Mark Philip
schah101,1011510,Schafer,Harry C.
schaj002,9883,Schafer,Jordan James
schal001,7937,Schafer,Logan Edward
schaj104,1011511,Schaffer,Jimmie Ronald
schaj105,1011512,Schaffernoth,Joseph Arthur
schaj102,1011513,Schaive,John Edward
schar103,1011517,Schalk,Ray William
schar102,1011518,Schalk,LeRoy John
schag001,1011516,Schall,Eugene David
schab103,1011515,Schaller,Walter
schaa102,1011514,Schallock,Arthur Lawrence
schab101,1011519,Schang,Robert Martin
schaw101,1011521,Schang,Walter Henry
schac101,1011520,Schanz,Charles Murrell
schaj103,1011522,Schappert,John
schab102,1011524,Schardt,Wilburt
schaa103,1011523,Scharein,Arthur Otto
schag102,1011525,Scharein,George Albert
schan101,1011526,Scharf,Edward T.
schaj101,1011528,Schattinger,Jeffrey Charles
schad001,1011527,Schatzeder,Daniel Ernest
schar101,1011529,Schauer,Alexander John
sches001,12225,Schebler,Scott Anthony
schea102,1011530,Scheer,Allen George
scheh101,1011532,Scheer,Henry William
schef104,1011531,Scheeren,Frederick
scheo101,1011533,Scheetz,Owen Franklin
schea001,1011534,Scheffer,Aaron Alvin Marcus
scheb101,1011535,Scheffing,Robert Boden
schet101,1011536,Scheffler,Theodore J.
schel101,1011537,Schegg,Gilbert Eugene
schec101,1011538,Scheib,Carl Alvin
schef101,1011539,Scheibeck,Frank S.
schej104,1011540,Scheible,John G.
scher001,1011542,Scheid,Richard Paul
scher101,1011541,Scheinblum,Richard Alan
sched102,1011544,Schell,Clyde Daniel
schej101,1011545,Schelle,Gerard Anthony
schea101,1011543,Schellhase,Albert Herman
schef103,1011546,Schemanske,Frederick George
schem101,1011547,Schemer,Michael
scheb103,1011548,Schenck,William G.
schej103,1011550,Scheneberg,John Bluford
scheh103,1011549,Schenz,Henry Leonard
schej102,1011551,Schepner,Joseph Maurice
schet001,10267,Scheppers,Tanner Ross
scheb102,1011553,Scherbarth,Robert Elmer
scheh102,1011555,Scherer,Harry E.
schef102,1011554,Scherman,Frederick John
scheb001,1011552,Scherrer,William Joseph
schem001,3137,Scherzer,Maxwell M.
sched101,1011556,Schesler,Charles
schel102,1011557,Schettler,Louis Martin
schil101,1011558,Schiappacasse,Louis Joseph
schim101,1011559,Schick,Maurice Francis
schin001,6201,Schierholtz,Nathan John
schic101,1011560,Schilling,Charles Thomas
schic002,73,Schilling,Curtis Montague
schir101,1011561,Schillings,Elbert Isaiah
schir001,9953,Schimpf,Ryan Michael
schib101,1011562,Schindler,William Gibbons
schic001,1011563,Schiraldi,Calvin Drew
schid101,1011564,Schirick,Harry Ernest
schll101,1011565,Schlafly,Harry Fenton
schla101,1011566,Schlei,George Henry
schld001,8739,Schlereth,Daniel Robert
schlr101,1011567,Schlesinger,William Cordes
schlt001,3847,Schlichting,Travis Jay
schld101,1011569,Schliebner,Frederick Paul
schlb001,3599,Schlitter,Brian Patrick
schlb101,1011568,Schlitzer,Victor Joseph
schlg001,12321,Schlosser,August C.
schlj101,1011570,Schlueter,Jay D.
schln101,1011571,Schlueter,Norman John
schmb001,1809,Schmack,Brian Robert
schmr101,1011572,Schmandt,Raymond Henry
schmg101,1011574,Schmees,George Edward
schma101,1011573,Schmelz,Alan George
schmb101,1011576,Schmidt,Robert Benjamin
schmb102,1011575,Schmidt,Charles
schmb103,1011577,Schmidt,Charles John
schmc001,1011579,Schmidt,Curtis Allen
schmd101,1011581,Schmidt,David Frederick
schmd001,1011580,Schmidt,David Joseph
schmf101,1011582,Schmidt,Frederick Albert
schmh101,1011583,Schmidt,Henry Martin
schmj001,1131,Schmidt,Jason David
schmj002,1011584,Schmidt,Jeffrey Thomas
schmk001,7178,Schmidt,Konrad Albert
schmm001,1011586,Schmidt,Michael Jack
schmp101,1011587,Schmidt,Frederich Christoph Herman
schmw102,1011588,Schmidt,Walter Joseph
schmw101,1011589,Schmidt,Willard Raymond
schmc101,1011578,Schmit,Frederick M.
schmj101,1011585,Schmitz,John Albert
schms001,5495,Schmoll,Stephen John
schmh102,1011591,Schmulbach,Henry Alrives
schmc102,1011590,Schmutz,Charles Otto
schnd102,1011593,Schneck,David Lee
schnf101,1011594,Schneiberg,Frank Fred
schnb001,795,Schneider,Brian Duncan
schnd101,1011592,Schneider,Daniel Louis
schnj101,1011595,Schneider,Jeffrey Theodore
schnp101,1011597,Schneider,Peter Joseph
schnk101,1011596,Schnell,Karl Otto
schog102,1011598,Schoen,Gerald Thomas
schor101,1011600,Schoendienst,Albert Fred
schoj102,1011599,Schoeneck,Louis W.
schos001,33,Schoeneweis,Scott David
schod101,1011601,Schofield,John Richard
schod001,1011602,Schofield,Richard Craig
